Date,Season,player_size,atb3_pps,c3_pps,mid_pps,ra_pps,paint_pps
39770,2008,Small,1.098902203,1.13511684,0.9181837,1.579232552,1.174772986
39770,2008,All,1.095605129,1.158063988,0.90266903,1.591744159,1.14850144
39771,2008,Big,1.079449276,1.388216316,0.874051764,1.617813962,1.126945071
39771,2008,Small,1.094568695,1.156968201,0.920462069,1.578018197,1.176440639
39771,2008,All,1.092746793,1.174954166,0.904975363,1.595204367,1.152402496
39772,2008,Big,1.091895209,1.437163752,0.875628212,1.615908337,1.12258014
39772,2008,Small,1.086438257,1.149887528,0.924978818,1.580282133,1.181792561
39772,2008,All,1.087093037,1.173309679,0.908430939,1.595671063,1.152837587
39773,2008,Big,1.124686811,1.449671224,0.876247705,1.614045404,1.118176126
39773,2008,Small,1.086047719,1.147742831,0.922747899,1.583756033,1.17915701
39773,2008,All,1.090726121,1.172627039,0.907131163,1.596864014,1.149285018
39774,2008,Big,1.111331274,1.445459512,0.874271117,1.620934487,1.123299169
39774,2008,Small,1.090800837,1.151535595,0.918685385,1.579037118,1.174407951
39774,2008,All,1.093306122,1.176308226,0.903740861,1.597222639,1.149215148
39775,2008,Big,1.11780951,1.458804201,0.875348074,1.619485956,1.129369469
39775,2008,Small,1.09659941,1.146187221,0.91849236,1.582629894,1.18729583
39775,2008,All,1.099146062,1.172125614,0.904047335,1.598672515,1.158901951
39776,2008,Big,1.130131963,1.459853775,0.881209475,1.614606892,1.12884421
39776,2008,Small,1.093264906,1.162370544,0.918511298,1.583287576,1.188345916
39776,2008,All,1.097769268,1.187082114,0.905984619,1.596962806,1.158996908
39777,2008,Big,1.114704921,1.473062762,0.878918071,1.617846295,1.124157962
39777,2008,Small,1.097018704,1.167350571,0.920200079,1.579619246,1.184141887
39777,2008,All,1.099154772,1.193702365,0.906350187,1.596286726,1.154659209
39778,2008,Big,1.106670108,1.47759557,0.880577375,1.615439519,1.124268751
39778,2008,Small,1.095362671,1.166276557,0.922384884,1.576797332,1.187320938
39778,2008,All,1.096767621,1.193970102,0.908324249,1.593727462,1.15638479
39779,2008,Big,1.120342067,1.489978618,0.884021613,1.624789217,1.126987206
39779,2008,Small,1.08591052,1.161673664,0.923513595,1.581398552,1.189171688
39779,2008,All,1.090266394,1.190907346,0.910130126,1.600349473,1.158629871
39780,2008,Big,1.114190802,1.47479528,0.882191864,1.626703841,1.127926479
39780,2008,Small,1.087379461,1.165101935,0.923616119,1.582348175,1.19057632
39780,2008,All,1.090759409,1.192658789,0.909572815,1.601721568,1.159782558
39781,2008,Big,1.112778526,1.388282371,0.882756432,1.620066258,1.122771652
39781,2008,Small,1.092068906,1.184684506,0.927556674,1.58133045,1.194365605
39781,2008,All,1.094667886,1.20340309,0.912455267,1.598276975,1.159183546
39782,2008,Big,1.112354243,1.38913612,0.886972702,1.617730741,1.117627434
39782,2008,Small,1.090595157,1.176354605,0.926912026,1.582400304,1.192037509
39782,2008,All,1.093323972,1.196061529,0.91347789,1.597811801,1.155612589
39783,2008,Big,1.111807796,1.379072978,0.889070664,1.619148502,1.122116477
39783,2008,Small,1.095030464,1.182056786,0.926617762,1.584106177,1.193151855
39783,2008,All,1.097158991,1.200354012,0.913967872,1.59942729,1.158289877
39784,2008,Big,1.111807796,1.379072978,0.889308495,1.619451373,1.121659797
39784,2008,Small,1.095846846,1.179930787,0.928339844,1.586664089,1.196392177
39784,2008,All,1.097844496,1.198202184,0.91522643,1.600983344,1.15977785
39785,2008,Big,1.120879137,1.338759601,0.893794474,1.616167542,1.122730512
39785,2008,Small,1.097100762,1.176283282,0.929814826,1.583827912,1.198729963
39785,2008,All,1.100136455,1.191414953,0.917670762,1.597902115,1.161471764
39786,2008,Big,1.105940766,1.317974887,0.894799491,1.61885759,1.125917101
39786,2008,Small,1.09663206,1.187167634,0.930195358,1.585601354,1.19745215
39786,2008,All,1.097833095,1.199386696,0.918269507,1.600150238,1.162331485
39787,2008,Big,1.113381523,1.32464959,0.898759437,1.618743506,1.125596563
39787,2008,Small,1.097906446,1.184837133,0.93098111,1.583489108,1.194505204
39787,2008,All,1.099898916,1.197857362,0.920110022,1.598918206,1.16065088
39788,2008,Big,1.109031295,1.314251381,0.902207634,1.62072377,1.122735818
39788,2008,Small,1.100732346,1.1818122,0.930663971,1.586105204,1.1970909
39788,2008,All,1.101822958,1.19480287,0.921056715,1.601315454,1.160453986
39789,2008,Big,1.112305399,1.276639495,0.900395636,1.621941856,1.125808989
39789,2008,Small,1.102778836,1.187069622,0.930408766,1.587722624,1.197064555
39789,2008,All,1.10402177,1.195950054,0.920280203,1.602771026,1.162065498
39790,2008,Big,1.110513348,1.287347714,0.902941138,1.621115547,1.124097493
39790,2008,Small,1.104097013,1.188801628,0.92996722,1.588404548,1.20396534
39790,2008,All,1.104939884,1.198649605,0.920810515,1.602804667,1.164939152
39791,2008,Big,1.111264819,1.287347714,0.903123469,1.621479179,1.122137556
39791,2008,Small,1.104422354,1.195403736,0.929184377,1.588327167,1.200874913
39791,2008,All,1.105312409,1.204481981,0.920370475,1.602925137,1.162573627
39792,2008,Big,1.120084589,1.273569751,0.908280207,1.622855082,1.122388223
39792,2008,Small,1.103718859,1.197072116,0.928934565,1.592636376,1.202553609
39792,2008,All,1.105871416,1.20455985,0.921911958,1.605947694,1.163463886
39793,2008,Big,1.118414567,1.258924746,0.907194207,1.621203066,1.122234786
39793,2008,Small,1.10690522,1.194698801,0.930736959,1.594610796,1.2024719
39793,2008,All,1.108424293,1.200989997,0.922734654,1.606321713,1.163469414
39794,2008,Big,1.121036042,1.260700484,0.908077644,1.622804902,1.122922589
39794,2008,Small,1.104772861,1.194817577,0.932254083,1.594197807,1.202995645
39794,2008,All,1.106929482,1.201252087,0.924012824,1.606804069,1.164070417
39795,2008,Big,1.116045218,1.267604691,0.909590149,1.620821347,1.119050283
39795,2008,Small,1.102127576,1.201583964,0.931242645,1.593389033,1.201030251
39795,2008,All,1.103964971,1.207980029,0.923877433,1.605499155,1.161223519
39796,2008,Big,1.115744416,1.288046426,0.908912596,1.616210515,1.122550932
39796,2008,Small,1.099254914,1.195829011,0.93258369,1.595011834,1.201678032
39796,2008,All,1.101466456,1.204840137,0.924554822,1.604356828,1.163303039
39797,2008,Big,1.116918667,1.289293212,0.908137225,1.617773023,1.126411648
39797,2008,Small,1.099567963,1.196640489,0.931697752,1.592260574,1.202553806
39797,2008,All,1.101877307,1.205623074,0.923705262,1.603501569,1.16563291
39798,2008,Big,1.120158234,1.289652973,0.908467094,1.617536117,1.126691234
39798,2008,Small,1.098622649,1.192438796,0.930480056,1.591321374,1.198693156
39798,2008,All,1.101546677,1.201832647,0.923024166,1.602896302,1.163812567
39799,2008,Big,1.116302573,1.294723145,0.907734488,1.61590601,1.124811746
39799,2008,Small,1.098673552,1.198136405,0.931084814,1.591668433,1.200416688
39799,2008,All,1.101046542,1.207623311,0.923172144,1.602383265,1.163635906
39800,2008,Big,1.106123981,1.282239336,0.90419429,1.613549134,1.124677557
39800,2008,Small,1.096907348,1.191841646,0.931768108,1.592230136,1.197037388
39800,2008,All,1.098152522,1.20066624,0.922420884,1.601655707,1.161882964
39801,2008,Big,1.105874669,1.283426042,0.905305136,1.613993948,1.124610029
39801,2008,Small,1.098058357,1.19422929,0.931545174,1.592484165,1.195659032
39801,2008,All,1.099111473,1.202900868,0.922654888,1.601987933,1.161122833
39802,2008,Big,1.100693794,1.301079018,0.906017417,1.612103598,1.122151571
39802,2008,Small,1.09730436,1.195568168,0.933931159,1.594007064,1.194600834
39802,2008,All,1.097761552,1.205956511,0.924483094,1.602028975,1.159357426
39803,2008,Big,1.094476989,1.292407043,0.907418905,1.607334627,1.123146657
39803,2008,Small,1.103199029,1.200997423,0.935954821,1.594134774,1.198804604
39803,2008,All,1.10202421,1.209886378,0.926311593,1.599984138,1.161886514
39804,2008,Big,1.090610006,1.267011649,0.907911941,1.606692843,1.124658945
39804,2008,Small,1.10550022,1.203108604,0.935748683,1.595635957,1.197456631
39804,2008,All,1.10348148,1.209395711,0.926336497,1.600531392,1.161968844
39805,2008,Big,1.088042704,1.268325001,0.908305625,1.606995758,1.122987144
39805,2008,Small,1.106858277,1.209029553,0.935378196,1.593445784,1.195712939
39805,2008,All,1.104297976,1.214803859,0.926219474,1.59945391,1.160237566
39807,2008,Big,1.091064435,1.269829595,0.905925825,1.607628908,1.120478961
39807,2008,Small,1.105791232,1.203269239,0.93289557,1.596030593,1.196620186
39807,2008,All,1.103810995,1.209756787,0.923795056,1.601177056,1.159408309
39808,2008,Big,1.091844141,1.270141672,0.907315502,1.605953521,1.120753754
39808,2008,Small,1.104960745,1.202919782,0.931401746,1.594216888,1.194212262
39808,2008,All,1.103199324,1.209476107,0.923261257,1.599425693,1.158301787
39809,2008,Big,1.08881953,1.263560922,0.906432397,1.606875831,1.125424776
39809,2008,Small,1.10538288,1.205678434,0.931360866,1.594196029,1.193676356
39809,2008,All,1.103165395,1.211295277,0.922937178,1.599825815,1.160341573
39810,2008,Big,1.088999243,1.246430504,0.906269179,1.608190652,1.121898005
39810,2008,Small,1.107947041,1.207942651,0.932661558,1.59199859,1.192985879
39810,2008,All,1.105418074,1.211665614,0.923738556,1.599185393,1.158312967
39811,2008,Big,1.090166066,1.237644373,0.904638431,1.606724904,1.122527938
39811,2008,Small,1.10839184,1.210182048,0.933318734,1.593275228,1.19450077
39811,2008,All,1.105961415,1.212843009,0.92362565,1.599256791,1.159466093
39812,2008,Big,1.08544078,1.233447282,0.904040522,1.608271587,1.122577869
39812,2008,Small,1.107545435,1.21308453,0.933283753,1.59473277,1.194020087
39812,2008,All,1.104609735,1.21504827,0.923423432,1.600761929,1.159290817
39813,2008,Big,1.079736692,1.229257876,0.904939804,1.60853492,1.124427524
39813,2008,Small,1.108695386,1.214989448,0.934057588,1.593688229,1.19175293
39813,2008,All,1.104867921,1.216365267,0.924216185,1.600304841,1.159111145
39815,2008,Big,1.07927135,1.22664089,0.904470279,1.611775285,1.126617907
39815,2008,Small,1.107751563,1.213640516,0.933351568,1.592281327,1.193122376
39815,2008,All,1.103993575,1.214883602,0.923626929,1.600963318,1.160893131
39816,2008,Big,1.080892634,1.207286502,0.902878154,1.60995024,1.122973189
39816,2008,Small,1.105371838,1.214808902,0.933529491,1.591695872,1.192511538
39816,2008,All,1.102152563,1.214082114,0.923225578,1.599851063,1.158752996
39817,2008,Big,1.08403091,1.209913638,0.903428025,1.61154207,1.122546008
39817,2008,Small,1.105046206,1.222862973,0.933488502,1.592735013,1.195645903
39817,2008,All,1.102287182,1.221621042,0.923396404,1.601134007,1.160155477
39818,2008,Big,1.087147658,1.212503045,0.902968768,1.612856193,1.123226273
39818,2008,Small,1.105079394,1.218678835,0.932520356,1.591192175,1.197588903
39818,2008,All,1.102733146,1.218083225,0.922590432,1.600875635,1.161522384
39819,2008,Big,1.094452873,1.217426869,0.904771615,1.613016338,1.12302648
39819,2008,Small,1.107430758,1.216497191,0.932941133,1.591705229,1.200592174
39819,2008,All,1.105722395,1.21658652,0.92348388,1.601224561,1.162975174
39820,2008,Big,1.100244823,1.219932443,0.905400488,1.614517371,1.123143867
39820,2008,Small,1.104337653,1.214761604,0.932756705,1.592824941,1.204941724
39820,2008,All,1.10380214,1.215254871,0.923567294,1.602514903,1.165285178
39821,2008,Big,1.110490059,1.222370924,0.904094383,1.616727827,1.12397232
39821,2008,Small,1.105227616,1.215196154,0.934621756,1.59528279,1.204837733
39821,2008,All,1.105916821,1.215871538,0.924394209,1.604877729,1.165712893
39822,2008,Big,1.109184779,1.219926182,0.90385677,1.61622955,1.124503211
39822,2008,Small,1.105473295,1.215146366,0.934991141,1.594195799,1.203009515
39822,2008,All,1.10596051,1.215594585,0.924559288,1.604049016,1.16505129
39823,2008,Big,1.116539515,1.226686222,0.904356774,1.619328439,1.124059143
39823,2008,Small,1.106059894,1.219396945,0.936382097,1.595953459,1.205222947
39823,2008,All,1.107439134,1.220081728,0.925656376,1.606424608,1.166048929
39824,2008,Big,1.117993773,1.227767296,0.905043405,1.619324637,1.12369544
39824,2008,Small,1.1054282,1.219747176,0.937068792,1.59540853,1.204207922
39824,2008,All,1.107081876,1.220495084,0.92635945,1.606117998,1.165352611
39825,2008,Big,1.119556887,1.234578156,0.903665669,1.618051531,1.124168353
39825,2008,Small,1.107027396,1.221590277,0.937957735,1.596954689,1.205557853
39825,2008,All,1.108670211,1.222810847,0.926505979,1.606399924,1.16627619
39826,2008,Big,1.124979062,1.22217349,0.903217581,1.61846679,1.126534785
39826,2008,Small,1.107146644,1.22243959,0.937188953,1.597791,1.202599
39826,2008,All,1.109492816,1.222414216,0.925823866,1.607047253,1.165966464
39827,2008,Big,1.126304297,1.226580436,0.902195638,1.61934667,1.12843472
39827,2008,Small,1.110055678,1.222316075,0.936906649,1.598741572,1.202452047
39827,2008,All,1.112186495,1.222720333,0.925289495,1.607966507,1.166791621
39828,2008,Big,1.135366295,1.22216397,0.905515494,1.617877098,1.12877432
39828,2008,Small,1.11475002,1.225918363,0.937214498,1.598494793,1.205393855
39828,2008,All,1.117469566,1.225561808,0.926634092,1.607151549,1.168498691
39829,2008,Big,1.135966613,1.219973712,0.905771638,1.618808625,1.127407322
39829,2008,Small,1.114020115,1.22641469,0.936573166,1.599881437,1.206446671
39829,2008,All,1.116907655,1.225805423,0.926301911,1.608330461,1.168437345
39830,2008,Big,1.145675387,1.223124574,0.904622288,1.621270408,1.129059726
39830,2008,Small,1.113357166,1.224605941,0.936078447,1.59839088,1.206430966
39830,2008,All,1.117622065,1.224466971,0.925615961,1.608596602,1.169257591
39831,2008,Big,1.145443319,1.217089393,0.905631544,1.621746193,1.128389104
39831,2008,Small,1.115050785,1.218556856,0.935863042,1.597720852,1.204349974
39831,2008,All,1.119069236,1.218419454,0.925812734,1.608415082,1.167895607
39832,2008,Big,1.144163983,1.217089393,0.906327035,1.621259846,1.13001387
39832,2008,Small,1.115431147,1.219645098,0.936114908,1.598053708,1.204690334
39832,2008,All,1.119228363,1.219406582,0.926213906,1.60837732,1.168859779
39833,2008,Big,1.13089715,1.210935196,0.907867282,1.617536785,1.130304971
39833,2008,Small,1.116592328,1.218483204,0.936858007,1.594554458,1.202351645
39833,2008,All,1.118481488,1.217776936,0.927233563,1.604786994,1.167729751
39834,2008,Big,1.129646203,1.209942249,0.907470574,1.617623564,1.130033415
39834,2008,Small,1.117488277,1.217692097,0.937357883,1.595296787,1.200078451
39834,2008,All,1.119093748,1.216967513,0.927440798,1.605241251,1.166444563
39835,2008,Big,1.130175731,1.207256511,0.906378913,1.61906369,1.133056926
39835,2008,Small,1.118369381,1.22374876,0.937492807,1.597410407,1.20136779
39835,2008,All,1.119927745,1.222213461,0.927186663,1.607062964,1.168638236
39836,2008,Big,1.132734561,1.206462159,0.907156076,1.618666781,1.133204777
39836,2008,Small,1.118038738,1.222857769,0.937238901,1.597448651,1.202252782
39836,2008,All,1.119978428,1.221327376,0.927268593,1.606915508,1.169135763
39837,2008,Big,1.134087245,1.210584999,0.907609454,1.620197061,1.134691196
39837,2008,Small,1.121387839,1.226172177,0.937218284,1.599060342,1.20146626
39837,2008,All,1.123068839,1.224728609,0.927415439,1.608481225,1.169496207
39838,2008,Big,1.13807077,1.200246039,0.907230027,1.621020738,1.134462777
39838,2008,Small,1.122344112,1.225765357,0.937487225,1.600113257,1.201891613
39838,2008,All,1.124428853,1.223395346,0.927479401,1.609437366,1.169576395
39839,2008,Big,1.136545512,1.198563961,0.909085427,1.622008107,1.137052448
39839,2008,Small,1.123412692,1.226426509,0.93717142,1.600350629,1.199562491
39839,2008,All,1.125155364,1.22383251,0.927887279,1.610019882,1.169592934
39840,2008,Big,1.135820993,1.196402137,0.909352943,1.621852596,1.136632506
39840,2008,Small,1.12147273,1.225444781,0.937476811,1.600322717,1.199145249
39840,2008,All,1.123370648,1.22273465,0.92818736,1.609944292,1.169174639
39841,2008,Big,1.140583328,1.200204651,0.909428629,1.620594497,1.135396559
39841,2008,Small,1.122510059,1.227044267,0.938227146,1.601582956,1.201352924
39841,2008,All,1.124908251,1.224556138,0.928725427,1.610078484,1.169687926
39842,2008,Big,1.136833488,1.193446156,0.912460895,1.618240589,1.138758947
39842,2008,Small,1.122982558,1.226993856,0.938630221,1.599772418,1.202833069
39842,2008,All,1.124822549,1.223890091,0.92999901,1.608029328,1.172079323
39843,2008,Big,1.137646388,1.193446156,0.912754104,1.617935882,1.137989335
39843,2008,Small,1.123841221,1.22691854,0.938148692,1.600957749,1.203404142
39843,2008,All,1.125669889,1.223827524,0.929777047,1.608548692,1.172006339
39844,2008,Big,1.140774086,1.191335971,0.913129689,1.618407263,1.137972849
39844,2008,Small,1.122846724,1.224837645,0.938328567,1.602487992,1.203800748
39844,2008,All,1.125231197,1.221728803,0.930032839,1.609603417,1.172182441
39845,2008,Big,1.141616768,1.18178409,0.912140242,1.618359704,1.141501913
39845,2008,Small,1.123914856,1.229397816,0.93871548,1.603849516,1.206053982
39845,2008,All,1.126265186,1.224939825,0.929990611,1.610334308,1.175087913
39846,2008,Big,1.139143253,1.181996951,0.911354734,1.617784991,1.141756631
39846,2008,Small,1.123458514,1.228798435,0.939297561,1.604656643,1.206113791
39846,2008,All,1.12553791,1.224412009,0.930125867,1.610515923,1.175262163
39847,2008,Big,1.135877156,1.180552156,0.912245185,1.61808622,1.143605944
39847,2008,Small,1.122593336,1.229595491,0.93916743,1.606304145,1.207020862
39847,2008,All,1.124356934,1.225000827,0.930334261,1.611563047,1.176589795
39848,2008,Big,1.136069308,1.178163384,0.912412121,1.61739922,1.143036879
39848,2008,Small,1.12256659,1.230773081,0.939056488,1.60633879,1.207994566
39848,2008,All,1.124364291,1.22585789,0.930327559,1.611277096,1.176858511
39849,2008,Big,1.138751578,1.17297418,0.912061695,1.617039438,1.146501972
39849,2008,Small,1.124655911,1.231241406,0.938595344,1.606383025,1.209722482
39849,2008,All,1.126525822,1.225788362,0.929916054,1.611140546,1.179421975
39850,2008,Big,1.141172409,1.171394857,0.911284128,1.616512182,1.145392752
39850,2008,Small,1.124657603,1.232459889,0.937852161,1.606477021,1.208982053
39850,2008,All,1.126851086,1.226757445,0.929157016,1.610957031,1.178512355
39851,2008,Big,1.142730648,1.166003289,0.910381098,1.617254803,1.147274524
39851,2008,Small,1.126394215,1.234272047,0.937935175,1.608187489,1.210291409
39851,2008,All,1.128569411,1.227926899,0.928919584,1.612231809,1.180075863
39852,2008,Big,1.14711925,1.167952417,0.910555961,1.617105769,1.146237914
39852,2008,Small,1.126554382,1.23228713,0.938177286,1.607123821,1.209426893
39852,2008,All,1.129297658,1.226271721,0.929135035,1.611574842,1.179154793
39853,2008,Big,1.151129973,1.178642194,0.91001637,1.619073459,1.148602373
39853,2008,Small,1.126622964,1.232916134,0.938472614,1.606066005,1.212221847
39853,2008,All,1.1298931,1.227818812,0.929159307,1.611865729,1.181755098
39854,2008,Big,1.152681715,1.186268922,0.908898417,1.619373856,1.147766248
39854,2008,Small,1.125033292,1.233383883,0.937763923,1.605057093,1.212752863
39854,2008,All,1.128721928,1.228926574,0.928312947,1.6114406,1.181645057
39855,2008,Big,1.153947556,1.182770182,0.910022493,1.618462166,1.146212624
39855,2008,Small,1.125385175,1.232706441,0.937776818,1.605842927,1.213915919
39855,2008,All,1.129194362,1.227969255,0.928703488,1.611465866,1.181566381
39856,2008,Big,1.149809778,1.180089465,0.909393091,1.61806453,1.145171153
39856,2008,Small,1.126325292,1.229010859,0.937625326,1.606974567,1.215675619
39856,2008,All,1.129469466,1.224339789,0.928397451,1.611916429,1.181917957
39861,2008,Big,1.150427598,1.180089465,0.909561608,1.618110612,1.146126157
39861,2008,Small,1.126321597,1.228919347,0.937299943,1.607389876,1.215605355
39861,2008,All,1.129544941,1.224269171,0.928243428,1.612160787,1.182358666
39862,2008,Big,1.144194185,1.174290267,0.910194643,1.617163907,1.149958819
39862,2008,Small,1.125610543,1.229351474,0.936252631,1.607174567,1.212720497
39862,2008,All,1.128105053,1.224119749,0.927756009,1.611624206,1.182715492
39863,2008,Big,1.146481278,1.17333742,0.910222979,1.615995428,1.148622076
39863,2008,Small,1.126203252,1.230202216,0.93644158,1.607708697,1.212942531
39863,2008,All,1.128915975,1.224847818,0.927907677,1.611399151,1.182207442
39864,2008,Big,1.149087097,1.178816619,0.910506092,1.615683097,1.148298922
39864,2008,Small,1.125746578,1.228571598,0.936170282,1.607496032,1.212892193
39864,2008,All,1.128880505,1.223870623,0.927811504,1.611140337,1.182047222
39865,2008,Big,1.148763335,1.177079239,0.911159222,1.613923292,1.147082053
39865,2008,Small,1.129471904,1.22672032,0.93581705,1.607574375,1.212788978
39865,2008,All,1.132061135,1.222024462,0.927798753,1.610400629,1.181463312
39866,2008,Big,1.150042186,1.173584019,0.911505497,1.614108909,1.146661369
39866,2008,Small,1.128423327,1.22679097,0.936596729,1.608321867,1.212267982
39866,2008,All,1.131318408,1.221754329,0.928434817,1.610894831,1.18102784
39867,2008,Big,1.152713123,1.184714729,0.911541244,1.614363867,1.149275818
39867,2008,Small,1.129992481,1.227951339,0.9359833,1.608551994,1.211052113
39867,2008,All,1.133040839,1.223842655,0.928035132,1.611131366,1.181663949
39868,2008,Big,1.150386682,1.180688432,0.912182261,1.614225726,1.147498337
39868,2008,Small,1.130950962,1.229449721,0.935869331,1.609596295,1.210902699
39868,2008,All,1.13355762,1.224795362,0.928175383,1.611649169,1.180697078
39869,2008,Big,1.152023493,1.186270879,0.912611277,1.614952263,1.147678966
39869,2008,Small,1.130955749,1.227799475,0.93818771,1.607260951,1.210032568
39869,2008,All,1.133780881,1.223826762,0.929883492,1.61066617,1.180360216
39870,2008,Big,1.154767158,1.177063355,0.913575945,1.615111864,1.144928238
39870,2008,Small,1.131266911,1.230059572,0.938059508,1.609319388,1.209213011
39870,2008,All,1.134429194,1.224982734,0.930109094,1.611885411,1.178661724
39871,2008,Big,1.153987437,1.177063355,0.914165363,1.615018462,1.144373999
39871,2008,Small,1.131681374,1.229858463,0.93773941,1.609007275,1.208863196
39871,2008,All,1.134676685,1.224811697,0.93008637,1.611670399,1.17822168
39872,2008,Big,1.151796024,1.165676554,0.914359409,1.615948981,1.144858303
39872,2008,Small,1.129773921,1.228972507,0.937476469,1.608501735,1.208475027
39872,2008,All,1.132723318,1.222883932,0.92997287,1.611802289,1.178312834
39873,2008,Big,1.155567428,1.167329006,0.914833307,1.615276322,1.146406238
39873,2008,Small,1.131086606,1.228949819,0.93637294,1.608374076,1.209728762
39873,2008,All,1.134364087,1.223036984,0.929383901,1.611431035,1.179717791
39874,2008,Big,1.154072711,1.168172561,0.915727488,1.6160754,1.147895073
39874,2008,Small,1.129976682,1.229553736,0.935832251,1.608218397,1.209324783
39874,2008,All,1.133203149,1.223712678,0.929304114,1.611700021,1.180217023
39875,2008,Big,1.155836079,1.168429707,0.916318845,1.615987416,1.14795155
39875,2008,Small,1.129719861,1.229559919,0.935281685,1.607336903,1.209726366
39875,2008,All,1.133215697,1.223737994,0.929116099,1.611170031,1.180457935
39876,2008,Big,1.156776194,1.16983305,0.917220772,1.614688393,1.146648381
39876,2008,Small,1.129283458,1.228636039,0.93518924,1.606953779,1.210406623
39876,2008,All,1.132970943,1.223040861,0.929352505,1.610383558,1.180223872
39877,2008,Big,1.155815084,1.167489637,0.91687545,1.615923365,1.148651993
39877,2008,Small,1.131210577,1.229097727,0.93578782,1.607318527,1.211340494
39877,2008,All,1.134508089,1.223240551,0.929645,1.611132277,1.181713236
39878,2008,Big,1.156084827,1.166189537,0.916785664,1.61638423,1.148428063
39878,2008,Small,1.131285538,1.228559871,0.935850993,1.607335557,1.21223847
39878,2008,All,1.134603753,1.222632412,0.929659336,1.611346457,1.182097718
39879,2008,Big,1.154672413,1.16145182,0.915205704,1.615348682,1.14986276
39879,2008,Small,1.13163699,1.228762689,0.935580529,1.608838578,1.212813358
39879,2008,All,1.134710975,1.222364559,0.928969098,1.611726253,1.183029712
39880,2008,Big,1.157174404,1.162885091,0.914291823,1.615359085,1.150990213
39880,2008,Small,1.131542852,1.228345113,0.936936773,1.609268527,1.21468786
39880,2008,All,1.134977998,1.222106623,0.92959196,1.611967629,1.18460502
39881,2008,Big,1.158774778,1.160372806,0.914183166,1.615251687,1.150877281
39881,2008,Small,1.131050197,1.228136394,0.936965036,1.609012318,1.214245756
39881,2008,All,1.134766184,1.221710296,0.929584488,1.611775679,1.184326639
39882,2008,Big,1.157144611,1.16065362,0.914079611,1.615002535,1.149757051
39882,2008,Small,1.132127659,1.228648002,0.937253153,1.608982177,1.214090398
39882,2008,All,1.135468075,1.222204817,0.929749111,1.611647015,1.183723167
39883,2008,Big,1.160529175,1.157964404,0.914379807,1.614137701,1.150295131
39883,2008,Small,1.130769577,1.229636797,0.937859257,1.609760436,1.213631779
39883,2008,All,1.134758455,1.222857665,0.930256866,1.611698417,1.183787201
39884,2008,Big,1.157562116,1.161044184,0.914947611,1.614232303,1.150843804
39884,2008,Small,1.13015074,1.229120881,0.937673634,1.611170222,1.212813391
39884,2008,All,1.133820207,1.222704095,0.930320109,1.612526437,1.183641917
39885,2008,Big,1.157769717,1.163057056,0.915391392,1.614107558,1.15070505
39885,2008,Small,1.13027857,1.231114767,0.938079295,1.611063635,1.212636047
39885,2008,All,1.13395319,1.224709656,0.930739583,1.612411922,1.1834966
39886,2008,Big,1.157848514,1.169270854,0.915049229,1.613911807,1.151925672
39886,2008,Small,1.131221522,1.22906079,0.937023189,1.610709902,1.213060976
39886,2008,All,1.134770081,1.223447156,0.929918484,1.612128884,1.184347739
39887,2008,Big,1.156711868,1.168860934,0.914143908,1.613336231,1.151992908
39887,2008,Small,1.131805434,1.229406782,0.937216854,1.611114915,1.214102018
39887,2008,All,1.135119285,1.223736757,0.929761074,1.612098876,1.184943354
39888,2008,Big,1.155792261,1.169221741,0.913741134,1.614157907,1.151096539
39888,2008,Small,1.130878478,1.227969692,0.936720874,1.611500502,1.212937049
39888,2008,All,1.134187179,1.222457962,0.929285965,1.612679166,1.183899393
39889,2008,Big,1.153705731,1.168755889,0.914083027,1.613355719,1.150336328
39889,2008,Small,1.130710004,1.227242596,0.936560408,1.610440923,1.214231414
39889,2008,All,1.133766489,1.221769725,0.929287831,1.611733267,1.184247973
39890,2008,Big,1.157041016,1.163755985,0.913695444,1.613430797,1.151246612
39890,2008,Small,1.130228094,1.227388724,0.936519663,1.612009973,1.213672195
39890,2008,All,1.133787719,1.221437856,0.929131937,1.612640188,1.184393177
39891,2008,Big,1.156489055,1.161841876,0.91272089,1.61424581,1.151502227
39891,2008,Small,1.130380285,1.228827983,0.936525571,1.611163777,1.212987467
39891,2008,All,1.133835119,1.222553206,0.928821757,1.61252931,1.184162981
39892,2008,Big,1.1547273,1.164384318,0.912360776,1.614687747,1.152272134
39892,2008,Small,1.129970859,1.227432329,0.936705803,1.610367675,1.21296964
39892,2008,All,1.133244289,1.221527548,0.928824501,1.612281967,1.184521719
39893,2008,Big,1.154733618,1.157480207,0.912874604,1.614336835,1.152275307
39893,2008,Small,1.129894854,1.228138192,0.935216428,1.610853821,1.211742669
39893,2008,All,1.133183699,1.22153247,0.927973991,1.61239789,1.183857441
39894,2008,Big,1.153374865,1.157824152,0.912643442,1.61379838,1.15127802
39894,2008,Small,1.130378591,1.228765841,0.935730621,1.611105747,1.211771227
39894,2008,All,1.133421679,1.222139493,0.928244237,1.612299847,1.183361109
39895,2008,Big,1.151184007,1.157824152,0.913052093,1.613569051,1.151319457
39895,2008,Small,1.129755556,1.227264313,0.935044145,1.611820141,1.209836612
39895,2008,All,1.132586989,1.220822142,0.927897182,1.612594623,1.182364972
39896,2008,Big,1.150982441,1.155191818,0.912094936,1.613443807,1.152594884
39896,2008,Small,1.130590797,1.226323516,0.934732972,1.612573508,1.20891809
